"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","734","","","","0"
"2019-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","754","","","","0"
"2019-09","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","1213","E","","","0"
"2019-10","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","727","","","","0"
"2019-11","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","635","","","","0"
"2019-12","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","718","","","","0"
"2020-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","687","","","","0"
"2020-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","653","","","","0"
"2020-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","634","","","","0"
"2020-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","660","","","","0"
"2020-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","677","","","","0"
"2020-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","794","","","","0"
"2020-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","874","","","","0"
"2020-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","764","","","","0"
"2019-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14413","","","","0"
"2019-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14417","","","","0"
"2019-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14351","","","","0"
"2019-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14417","","","","0"
"2019-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14415","","","","0"
"2019-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14472","","","","0"
"2019-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14570","","","","0"
"2019-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14519","","","","0"
"2019-09","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14509","","","","0"
"2019-10","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14515","","","","0"
"2019-11","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14503","","","","0"
"2019-12","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14479","","","","0"
"2020-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14473","","","","0"
"2020-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","14464","","","","0"
"2020-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","13840","E","","","0"
"2020-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","12922","","","","0"
"2020-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","12384","","","","0"
"2020-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","11906","","","","0"
"2020-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","12228","","","","0"
"2020-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Continuing businesses","Number","223","units","0","v1203705342","16.12.3","12374","","","","0"
"2019-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","827","","","","0"
"2019-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","822","","","","0"
"2019-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","774","","","","0"
"2019-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","811","","","","0"
"2019-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","792","","","","0"
"2019-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","767","","","","0"
"2019-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","774","","","","0"
"2019-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","753","","","","0"
"2019-09","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","771","","","","0"
"2019-10","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","752","","","","0"
"2019-11","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","800","","","","0"
"2019-12","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","755","","","","0"
"2020-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","758","","","","0"
"2020-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","749","","","","0"
"2020-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","1195","","","","0"
"2020-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","1638","E","","","0"
"2020-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","1224","","","","0"
"2020-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","1208","","","","0"
"2020-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","650","","","","0"
"2020-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Closing businesses","Number","223","units","0","v1203705343","16.12.4","674","","","","0"
"2019-01","Ontario ","2016A000235","Professional, scientific and technical services [54]","Active businesses","Number","223","units","0","v1203705344","16.13.1","49809","","","","0"
"2019-02","Ontario ","2016A000235","Professional, scientific and technical services [54]","Active businesses","Number","223","units","0","v1203705344","16.13.1","49878","","","","0"
"2019-03","Ontario ","2016A000235","Professional, scientific and technical services [54]","Active businesses","Number","223","units","0","v1203705344","16.13.1","50100","","","","0"
